src,dst,id,edge_weight,edge_importance
47,39,19,0.0,0
9,39,19,0.0,0
45,10,19,0.0,1
4,10,19,0.0,1
5,25,19,0.0,0
12,25,19,0.0,0
36,25,19,0.0,0
35,6,19,0.0,0
29,6,19,0.0,0
48,6,19,0.0,0
46,44,19,0.0,0
43,44,19,0.0,0
16,44,19,0.0,0
2,0,19,0.80741054,0
38,0,19,0.80220944,0
40,0,19,0.84362704,0
34,0,19,0.85932624,0
24,35,19,0.0,0
24,29,19,0.0,0
24,48,19,0.0,0
32,22,19,0.0,0
32,15,19,0.0,0
42,8,19,0.0,0
42,3,19,0.0,0
49,51,19,0.0,0
17,2,19,0.06980259,0
17,38,19,0.085720055,0
17,40,19,0.06368189,0
17,34,19,0.08790396,0
49,19,19,0.0,0
20,5,19,0.0,0
20,12,19,0.0,0
20,36,19,0.0,0
13,18,19,0.0,0
13,33,19,0.0,0
28,23,19,0.0,0
28,52,19,0.0,0
11,22,19,0.0,0
11,15,19,0.0,0
1,8,19,0.0,0
1,3,19,0.0,0
37,45,19,0.0,2
37,4,19,0.0,2
37,53,19,0.0,2
27,2,19,0.94670093,0
27,38,19,0.08010396,0
27,40,19,0.9448105,0
27,34,19,0.94260865,0
50,46,19,0.0,0
50,43,19,0.0,0
50,16,19,0.0,0
26,5,19,0.0,0
26,12,19,0.0,0
26,36,19,0.0,0
14,35,19,0.0,0
14,29,19,0.0,0
14,48,19,0.0,0
31,18,19,0.0,0
31,33,19,0.0,0
7,23,19,0.0,0
7,52,19,0.0,0
21,18,19,0.0,0
21,33,19,0.0,0
41,22,19,0.0,0
41,15,19,0.0,0
39,8,19,0.0,0
39,3,19,0.0,0
39,30,19,0.0,0
39,51,19,0.0,0
39,47,19,0.0,0
39,9,19,0.0,0
10,45,19,0.0,1
10,4,19,0.0,1
25,5,19,0.0,0
25,12,19,0.0,0
25,36,19,0.0,0
6,35,19,0.0,0
6,29,19,0.0,0
6,48,19,0.0,0
44,46,19,0.0,0
44,43,19,0.0,0
44,16,19,0.0,0
0,2,19,0.07507151,0
0,38,19,0.07965204,0
0,40,19,0.08659236,0
0,34,19,0.080765255,0
26,16,20,0.17667444,2
12,16,20,0.13224776,2
15,16,20,0.09631389,2
8,16,20,0.08232103,2
3,16,20,0.0887608,2
19,16,20,0.113413714,2
11,16,20,0.15995489,2
7,16,20,0.10356614,2
20,16,20,0.087308995,2
27,16,20,0.106859155,2
14,16,20,0.10706674,2
2,16,20,0.11194848,2
10,16,20,0.33965084,2
0,16,20,0.08093453,2
25,16,20,0.10723879,2
24,16,20,0.09894994,2
4,16,20,0.09508653,2
6,16,20,0.10176597,2
22,16,20,0.11388959,2
1,16,20,0.10784014,2
21,16,20,0.109629005,2
13,16,20,0.7387376,2
18,16,20,0.10876532,2
9,5,20,0.19163215,2
26,5,20,0.12990351,2
12,5,20,0.0884583,2
15,5,20,0.10830656,2
8,5,20,0.10595588,2
3,5,20,0.09678894,2
19,5,20,0.08172815,2
11,5,20,0.20101888,2
7,5,20,0.112863675,2
20,5,20,0.114407144,2
27,5,20,0.104120724,2
14,5,20,0.10717253,2
2,5,20,0.108706295,2
10,5,20,0.5593788,2
0,5,20,0.10731597,2
25,5,20,0.071079984,2
24,5,20,0.14002265,2
4,5,20,0.0981317,2
6,5,20,0.10852674,2
22,5,20,0.099035434,2
1,5,20,0.10139696,2
21,5,20,0.111531846,2
13,5,20,0.39152655,2
18,5,20,0.0944024,2
9,23,20,0.091413036,2
26,23,20,0.13522486,2
12,23,20,0.121737614,2
15,23,20,0.08170374,2
8,23,20,0.09180079,2
3,23,20,0.11500825,2
19,23,20,0.10041451,2
11,23,20,0.71927214,2
7,23,20,0.10780677,2
20,23,20,0.114183985,2
27,23,20,0.116549835,2
14,23,20,0.08812429,2
2,23,20,0.1095105,2
10,23,20,0.27619213,2
0,23,20,0.10250139,2
25,23,20,0.07951706,2
24,23,20,0.118606865,2
4,23,20,0.08875161,2
6,23,20,0.109586485,2
22,23,20,0.08304858,2
1,23,20,0.105280705,2
21,23,20,0.117590405,2
13,23,20,0.22034769,2
18,23,20,0.09863625,2
9,17,20,0.20124666,2
26,17,20,0.15226994,2
12,17,20,0.11580187,2
15,17,20,0.1132791,2
8,17,20,0.09106489,2
3,17,20,0.12357351,2
19,17,20,0.101883955,2
11,17,20,0.3020077,2
7,17,20,0.10173128,2
20,17,20,0.11029874,2
27,17,20,0.12623215,2
14,17,20,0.08915972,2
2,17,20,0.118409924,2
10,17,20,0.3217163,2
0,17,20,0.090205245,2
25,17,20,0.08249112,2
24,17,20,0.14345257,2
4,17,20,0.08357407,2
6,17,20,0.11275403,2
22,17,20,0.116476715,2
1,17,20,0.10430499,2
21,17,20,0.118543066,2
13,17,20,0.1579094,2
18,17,20,0.07156642,2
16,26,20,0.09385874,2
16,12,20,0.09234515,2
16,15,20,0.119221106,2
16,8,20,0.0907597,2
16,3,20,0.1126208,2
16,19,20,0.103422016,2
16,11,20,0.10677476,2
16,7,20,0.103326,2
16,20,20,0.11205417,2
16,27,20,0.09804835,2
16,14,20,0.11164776,2
16,2,20,0.11062228,2
16,10,20,0.11236946,2
16,0,20,0.3916229,2
16,25,20,0.09489657,2
16,24,20,0.10461635,2
16,4,20,0.11395914,2
16,6,20,0.097666666,2
16,22,20,0.10451748,2
16,1,20,0.10697448,2
16,21,20,0.09125753,2
16,13,20,0.09201248,2
16,18,20,0.10783344,2
5,9,20,0.090594076,2
5,26,20,0.09433134,2
5,12,20,0.09158254,2
5,15,20,0.09387437,2
5,8,20,0.090599544,2
5,3,20,0.11493148,2
5,19,20,0.10882094,2
5,11,20,0.08279068,2
5,7,20,0.10167792,2
5,20,20,0.0971574,2
5,27,20,0.112544276,2
5,14,20,0.11385536,2
5,2,20,0.10282024,2
5,10,20,0.10112273,2
5,0,20,0.42067906,2
5,25,20,0.09679382,2
5,24,20,0.11297314,2
5,4,20,0.10053602,2
5,6,20,0.098991014,2
5,22,20,0.10447766,2
5,1,20,0.10933186,2
5,21,20,0.09345514,2
5,13,20,0.10449566,2
5,18,20,0.09284854,2
23,9,20,0.09756552,2
23,26,20,0.086543195,2
23,12,20,0.09173429,2
23,15,20,0.12148656,2
23,8,20,0.08124771,2
23,3,20,0.11132538,2
23,19,20,0.112984896,2
23,11,20,0.09797124,2
23,7,20,0.10165795,2
23,20,20,0.10307963,2
23,27,20,0.11459672,2
23,14,20,0.1127379,2
23,2,20,0.110198155,2
23,10,20,0.1194697,2
23,0,20,0.41408867,2
23,25,20,0.10217382,2
23,24,20,0.1123336,2
23,4,20,0.102527425,2
23,6,20,0.09829745,2
23,22,20,0.083272524,2
23,1,20,0.10167597,2
23,21,20,0.0886249,2
23,13,20,0.08180514,2
23,18,20,0.10856294,2
17,9,20,0.08013903,2
17,26,20,0.09978151,2
17,12,20,0.10489679,2
17,15,20,0.111149035,2
17,8,20,0.09786589,2
17,3,20,0.09451294,2
17,19,20,0.11080804,2
17,11,20,0.09764473,2
17,7,20,0.10396236,2
17,20,20,0.10689418,2
17,27,20,0.10638841,2
17,14,20,0.1003491,2
17,2,20,0.12519777,2
17,10,20,0.11765194,2
17,0,20,0.42403904,2
17,25,20,0.102849476,2
17,24,20,0.09691703,2
17,4,20,0.10324657,2
17,6,20,0.09079893,2
17,22,20,0.10734065,2
17,1,20,0.10799089,2
17,21,20,0.079856575,2
17,13,20,0.08231557,2
17,18,20,0.10533829,2
49,17,21,0.12082276,2
35,17,21,0.112573236,2
19,17,21,0.0915005,2
7,36,21,0.09550668,0
32,52,21,0.16630073,0
8,3,21,0.0,0
57,36,21,0.14162344,0
53,51,21,0.0,0
27,39,21,0.09535837,0
1,39,21,0.07973968,0
6,39,21,0.09383246,0
29,39,21,0.10283948,0
49,16,21,0.0,2
35,16,21,0.0,2
25,39,21,0.10211299,0
38,39,21,0.10536514,0
34,39,21,0.09061192,0
13,39,21,0.09477265,0
28,39,21,0.09655532,0
5,39,21,0.081891894,0
18,39,21,0.09057536,0
50,39,21,0.10246309,0
56,39,21,0.09728367,0
11,39,21,0.08561565,0
44,39,21,0.10744024,0
22,39,21,0.09505211,0
48,39,21,0.10140795,0
12,39,21,0.087509945,0
53,39,21,0.09764502,0
49,33,21,0.0,2
35,33,21,0.0,2
26,15,21,0.0,2
49,15,21,0.0,2
35,15,21,0.0,2
27,58,21,0.0934759,0
54,58,21,0.07893448,0
2,58,21,0.37887773,0
23,58,21,0.37426552,0
47,58,21,0.08936116,0
41,58,21,0.1300357,0
43,58,21,0.25422692,0
19,58,21,0.1345698,1
1,58,21,0.108416006,0
0,58,21,0.09880171,0
46,58,21,0.3719908,0
10,58,21,0.09900342,0
4,58,21,0.17192127,0
20,58,21,0.21068291,0
24,58,21,0.18092604,0
37,58,21,0.08859485,0
40,58,21,0.14401218,0
7,58,21,0.26380703,0
6,58,21,0.1259565,0
32,58,21,0.14715844,0
14,58,21,0.090389654,0
30,58,21,0.11320697,0
55,58,21,0.09268429,0
45,58,21,0.14681962,0
9,58,21,0.12764394,0
42,58,21,0.20239083,0
21,58,21,0.13346083,0
31,58,21,0.23892133,0
29,58,21,0.13680102,0
17,49,21,0.08389454,2
17,35,21,0.07616427,2
17,19,21,0.10278384,2
36,7,21,0.10477489,0
52,32,21,0.091509014,0
3,8,21,0.0,0
36,57,21,0.09380956,0
51,53,21,0.0,0
39,27,21,0.09677384,0
39,1,21,0.078413546,0
39,6,21,0.08754956,0
39,29,21,0.09290399,0
16,49,21,0.0,2
16,35,21,0.0,2
39,25,21,0.09271008,0
39,38,21,0.07488469,0
39,34,21,0.09634634,0
39,13,21,0.101294085,0
39,28,21,0.10108586,0
39,5,21,0.09381017,0
39,18,21,0.9524133,0
39,50,21,0.098338954,0
39,56,21,0.09171314,0
39,11,21,0.09770955,0
39,44,21,0.08140114,0
39,22,21,0.08412802,0
39,48,21,0.08711353,0
39,12,21,0.09181621,0
39,53,21,0.09249426,0
33,49,21,0.0,2
33,35,21,0.0,2
15,26,21,0.0,2
15,49,21,0.0,2
15,35,21,0.0,2
58,27,21,0.103572115,0
58,54,21,0.10533663,0
58,2,21,0.10311581,0
58,23,21,0.10918543,0
58,47,21,0.10849542,0
58,41,21,0.085212365,0
58,43,21,0.089288525,0
58,19,21,0.09621,1
58,1,21,0.101302296,0
58,0,21,0.63339216,0
58,46,21,0.10334533,0
58,10,21,0.10314143,0
58,4,21,0.9457337,0
58,20,21,0.11326111,0
58,24,21,0.099835,0
58,37,21,0.0887608,0
58,40,21,0.09247656,0
58,7,21,0.105516,0
58,6,21,0.09385836,0
58,32,21,0.1025578,0
58,14,21,0.096622005,0
58,30,21,0.09634694,0
58,55,21,0.093738124,0
58,45,21,0.09777589,0
58,9,21,0.09949155,0
58,42,21,0.08219258,0
58,21,21,0.096388035,0
58,31,21,0.098549455,0
58,29,21,0.08793708,0
4,12,22,0.23970345,0
17,12,22,0.084171504,0
24,12,22,0.17594172,0
41,12,22,0.1068554,0
40,12,22,0.3407132,0
37,15,22,0.099178314,2
42,15,22,0.08131949,2
30,28,22,0.09204665,0
9,28,22,0.10973253,0
38,21,22,0.09319303,0
32,21,22,0.097571164,0
22,25,22,0.70726675,0
23,25,22,0.16535321,0
4,18,22,0.10375737,0
17,18,22,0.113507554,0
24,18,22,0.11818655,0
41,18,22,0.107596435,0
40,18,22,0.5034926,0
37,11,22,0.116589464,2
42,11,22,0.092126966,2
30,34,22,0.102625586,0
9,34,22,0.0975605,0
7,14,22,0.11396781,0
43,14,22,0.32834622,0
6,14,22,0.10983025,0
38,39,22,0.08990027,0
32,39,22,0.09176384,0
22,18,22,0.114224635,0
23,18,22,0.09646843,0
4,20,22,0.15640618,0
17,20,22,0.09740012,0
24,20,22,0.10025425,0
41,20,22,0.085219145,0
40,20,22,0.76946014,0
37,3,22,0.10083936,2
42,3,22,0.08547079,2
30,13,22,0.11261502,0
9,13,22,0.10494815,0
7,27,22,0.12180841,0
43,27,22,0.25929955,0
6,27,22,0.11711097,0
38,16,22,0.107885726,0
32,16,22,0.10329448,0
22,20,22,0.10975537,0
23,20,22,0.09106124,0
26,0,22,0.81591874,1
29,0,22,0.81672716,1
8,0,22,0.72626835,1
19,0,22,0.8028505,1
4,0,22,0.7622994,1
17,0,22,0.8534485,1
24,0,22,0.83330333,1
41,0,22,0.82587093,1
40,0,22,0.7660881,1
31,0,22,0.82997465,1
5,0,22,0.7893367,1
44,0,22,0.77257365,1
10,0,22,0.8058728,1
2,0,22,0.7896512,1
36,0,22,0.7837023,1
37,0,22,0.806275,2
42,0,22,0.8200363,2
35,0,22,0.7885045,1
33,0,22,0.76279867,1
30,0,22,0.741976,1
9,0,22,0.75345325,1
7,0,22,0.7848147,1
43,0,22,0.79185474,1
6,0,22,0.8234356,1
1,0,22,0.8137753,1
38,0,22,0.76535726,1
32,0,22,0.8025374,1
22,0,22,0.827495,1
23,0,22,0.8035624,1
12,4,22,0.107448176,0
12,17,22,0.104802735,0
12,24,22,0.099253975,0
12,41,22,0.11483465,0
12,40,22,0.09793701,0
15,37,22,0.11103009,2
15,42,22,0.10508058,2
28,30,22,0.10656723,0
28,9,22,0.096252985,0
21,38,22,0.103704676,0
21,32,22,0.10984662,0
25,22,22,0.120500855,0
25,23,22,0.12917043,0
18,4,22,0.106214665,0
18,17,22,0.10455777,0
18,24,22,0.09799959,0
18,41,22,0.09526469,0
18,40,22,0.0812916,0
11,37,22,0.09698099,2
11,42,22,0.08739422,2
34,30,22,0.102120884,0
34,9,22,0.10727928,0
14,7,22,0.09984726,0
14,43,22,0.095832825,0
14,6,22,0.11150674,0
39,38,22,0.104202844,0
39,32,22,0.10295192,0
18,22,22,0.10044085,0
18,23,22,0.07383307,0
20,4,22,0.116615705,0
20,17,22,0.10818206,0
20,24,22,0.103737116,0
20,41,22,0.10524488,0
20,40,22,0.10093897,0
3,37,22,0.104948044,2
3,42,22,0.09306,2
13,30,22,0.10828669,0
13,9,22,0.10865621,0
27,7,22,0.098483205,0
27,43,22,0.098896235,0
27,6,22,0.09989776,0
16,38,22,0.1003531,0
16,32,22,0.11279197,0
20,22,22,0.09033652,0
20,23,22,0.07729034,0
0,26,22,0.12111952,1
0,29,22,0.102310866,1
0,8,22,0.11677862,1
0,19,22,0.1121799,1
0,4,22,0.120188385,1
0,17,22,0.10088613,1
0,24,22,0.11875199,1
0,41,22,0.08743011,1
0,40,22,0.10415619,1
0,31,22,0.11597441,1
0,5,22,0.11031664,1
0,44,22,0.13002308,1
0,10,22,0.087852396,1
0,2,22,0.1154743,1
0,36,22,0.1310996,1
0,37,22,0.09884232,2
0,42,22,0.08938766,2
0,35,22,0.22945988,1
0,33,22,0.11059061,1
0,30,22,0.10217249,1
0,9,22,0.10312613,1
0,7,22,0.10387371,1
0,43,22,0.11590197,1
0,6,22,0.1009765,1
0,1,22,0.1960455,1
0,38,22,0.09981634,1
0,32,22,0.101759195,1
0,22,22,0.110176526,1
0,23,22,0.112768136,1
22,10,23,0.096496664,2
12,10,23,0.099404015,2
0,10,23,0.14214587,2
5,10,23,0.09673251,2
19,10,23,0.114177,1
13,10,23,0.114779584,1
7,10,23,0.10449611,2
1,10,23,0.13024448,2
3,10,23,0.113011226,2
4,10,23,0.114224516,2
20,10,23,0.1159539,2
9,10,23,0.12464212,2
25,23,23,0.10033169,0
15,23,23,0.11077807,0
14,23,23,0.11080077,0
8,23,23,0.12585528,0
16,23,23,0.09420358,0
24,23,23,0.10913612,0
18,23,23,0.09810763,0
11,23,23,0.12031083,0
6,23,23,0.110309154,0
17,23,23,0.11522426,0
22,21,23,0.08737077,2
12,21,23,0.07147597,2
0,21,23,0.09417254,2
5,21,23,0.07919469,2
19,21,23,0.092169225,1
13,21,23,0.098002136,1
7,21,23,0.08504569,2
1,21,23,0.076020114,2
3,21,23,0.14645453,2
4,21,23,0.096301675,2
20,21,23,0.08928874,2
9,21,23,0.08694229,2
25,21,23,0.13136585,1
15,21,23,0.14163953,1
14,21,23,0.12219071,1
8,21,23,0.14567934,1
16,21,23,0.118298255,1
24,21,23,0.09635526,1
18,21,23,0.119781025,1
11,21,23,0.10743006,1
6,21,23,0.10210333,1
17,21,23,0.14274906,1
22,26,23,0.07166193,2
12,26,23,0.092205025,2
0,26,23,0.102255985,2
5,26,23,0.13314322,2
19,26,23,0.11430545,1
13,26,23,0.08217885,1
7,26,23,0.08470137,2
1,26,23,0.089985885,2
3,26,23,0.0876195,2
4,26,23,0.1281652,2
20,26,23,0.06783676,2
9,26,23,0.10524122,2
25,26,23,0.10959298,1
15,26,23,0.16045919,1
14,26,23,0.12725028,1
8,26,23,0.12245691,1
16,26,23,0.14903973,1
24,26,23,0.13834724,1
18,26,23,0.10892035,1
11,26,23,0.0976486,1
6,26,23,0.10705735,1
17,26,23,0.14858991,1
22,2,23,0.089814074,2
12,2,23,0.09651145,2
0,2,23,0.110248774,2
5,2,23,0.08434785,2
19,2,23,0.09003408,1
13,2,23,0.107814886,1
7,2,23,0.102889694,2
1,2,23,0.101379275,2
3,2,23,0.10686509,2
4,2,23,0.10181839,2
20,2,23,0.08332763,2
9,2,23,0.09493184,2
25,2,23,0.11183687,1
15,2,23,0.14099278,1
14,2,23,0.1212431,1
8,2,23,0.08761668,1
16,2,23,0.11797948,1
24,2,23,0.12368474,1
18,2,23,0.14882411,1
11,2,23,0.08481857,1
6,2,23,0.12865053,1
17,2,23,0.16819748,1
10,22,23,0.08903105,2
10,12,23,0.086765826,2
10,0,23,0.45243528,2
10,5,23,0.09675595,2
10,19,23,0.101177335,1
10,13,23,0.114790365,1
10,7,23,0.110737264,2
10,1,23,0.10146322,2
10,3,23,0.1103639,2
10,4,23,0.08682902,2
10,20,23,0.08948682,2
10,9,23,0.095123485,2
23,25,23,0.10751048,0
23,15,23,0.13055578,0
23,14,23,0.12326949,0
23,8,23,0.11652776,0
23,16,23,0.11163634,0
23,24,23,0.11858005,0
23,18,23,0.09466354,0
23,11,23,0.08695531,0
23,6,23,0.11191204,0
23,17,23,0.108279645,0
21,22,23,0.11945617,2
21,12,23,0.1182327,2
21,0,23,0.68917453,2
21,5,23,0.10757105,2
21,19,23,0.13285525,1
21,13,23,0.11172333,1
21,7,23,0.111347795,2
21,1,23,0.1176184,2
21,3,23,0.069916956,2
21,4,23,0.13023458,2
21,20,23,0.1255235,2
21,9,23,0.11569743,2
21,25,23,0.10056096,1
21,15,23,0.104754426,1
21,14,23,0.10887992,1
21,8,23,0.089552954,1
21,16,23,0.09749417,1
21,24,23,0.12072777,1
21,18,23,0.105891205,1
21,11,23,0.12439991,1
21,6,23,0.08036815,1
21,17,23,0.07067063,1
26,22,23,0.12745306,2
26,12,23,0.12615865,2
26,0,23,0.6144731,2
26,5,23,0.13194883,2
26,19,23,0.10299657,1
26,13,23,0.11114079,1
26,7,23,0.11897571,2
26,1,23,0.12602359,2
26,3,23,0.13025934,2
26,4,23,0.11003513,2
26,20,23,0.13280243,2
26,9,23,0.11854216,2
26,25,23,0.09663489,1
26,15,23,0.0767275,1
26,14,23,0.070908785,1
26,8,23,0.12387761,1
26,16,23,0.0884606,1
26,24,23,0.113146536,1
26,18,23,0.09471877,1
26,11,23,0.102508254,1
26,6,23,0.0952488,1
26,17,23,0.09377704,1
2,22,23,0.111663036,2
2,12,23,0.1361933,2
2,0,23,0.53095484,2
2,5,23,0.1067471,2
2,19,23,0.09622498,1
2,13,23,0.10552374,1
2,7,23,0.10916045,2
2,1,23,0.10640537,2
2,3,23,0.14141804,2
2,4,23,0.13777621,2
2,20,23,0.11348063,2
2,9,23,0.11405525,2
2,25,23,0.10815634,1
2,15,23,0.10191234,1
2,14,23,0.10546747,1
2,8,23,0.10834038,1
2,16,23,0.10118723,1
2,24,23,0.114834286,1
2,18,23,0.091589764,1
2,11,23,0.09168025,1
2,6,23,0.114021085,1
2,17,23,0.1113403,1
23,45,24,0.0,0
27,4,24,0.0,0
14,4,24,0.0,0
46,4,24,0.0,0
19,34,24,0.0,2
1,34,24,0.0,2
36,34,24,0.0,2
26,34,24,0.0,2
3,16,24,0.0,0
10,16,24,0.0,0
33,16,24,0.0,0
31,45,24,0.0,0
24,35,24,0.0,0
29,35,24,0.0,0
9,44,24,0.31031898,0
0,44,24,0.041693807,0
40,47,24,0.0,0
42,13,24,0.0,0
38,13,24,0.0,0
30,13,24,0.0,0
17,13,24,0.0,0
8,13,24,0.0,0
12,47,24,0.0,0
12,28,24,0.0,0
23,18,24,0.0,0
23,37,24,0.0,0
27,6,24,0.0,0
14,6,24,0.0,0
46,6,24,0.0,0
19,43,24,0.0,2
1,43,24,0.0,2
36,43,24,0.0,2
26,43,24,0.0,2
3,21,24,0.0,0
10,21,24,0.0,0
33,21,24,0.0,0
31,37,24,0.0,0
24,32,24,0.0,0
29,32,24,0.0,0
9,22,24,0.5089742,0
0,22,24,0.045190565,0
40,28,24,0.0,0
41,20,24,0.0,0
30,20,24,0.0,0
17,20,24,0.0,0
27,15,24,0.0,0
14,15,24,0.0,0
46,15,24,0.0,0
19,2,24,0.0,2
1,2,24,0.0,2
36,2,24,0.0,2
26,2,24,0.0,2
3,7,24,0.0,0
10,7,24,0.0,0
33,7,24,0.0,0
31,18,24,0.0,0
24,11,24,0.0,0
29,11,24,0.0,0
9,39,24,0.083006255,0
0,39,24,0.31103536,0
40,5,24,0.0,0
41,25,24,0.0,0
30,25,24,0.0,0
17,25,24,0.0,0
12,5,24,0.0,0
45,23,24,0.0,0
4,27,24,0.0,0
4,14,24,0.0,0
4,46,24,0.0,0
34,19,24,0.0,2
34,1,24,0.0,2
34,36,24,0.0,2
34,26,24,0.0,2
16,3,24,0.0,0
16,10,24,0.0,0
16,33,24,0.0,0
45,31,24,0.0,0
35,24,24,0.0,0
35,29,24,0.0,0
44,9,24,0.9213663,0
44,0,24,0.7808326,0
47,40,24,0.0,0
13,42,24,0.0,0
13,38,24,0.0,0
13,30,24,0.0,0
13,17,24,0.0,0
13,8,24,0.0,0
47,12,24,0.0,0
28,12,24,0.0,0
18,23,24,0.0,0
37,23,24,0.0,0
6,27,24,0.0,0
6,14,24,0.0,0
6,46,24,0.0,0
43,19,24,0.0,2
43,1,24,0.0,2
43,36,24,0.0,2
43,26,24,0.0,2
21,3,24,0.0,0
21,10,24,0.0,0
21,33,24,0.0,0
37,31,24,0.0,0
32,24,24,0.0,0
32,29,24,0.0,0
22,9,24,0.0828709,0
22,0,24,0.7346313,0
28,40,24,0.0,0
20,41,24,0.0,0
20,30,24,0.0,0
20,17,24,0.0,0
15,27,24,0.0,0
15,14,24,0.0,0
15,46,24,0.0,0
2,19,24,0.0,2
2,1,24,0.0,2
2,36,24,0.0,2
2,26,24,0.0,2
7,3,24,0.0,0
7,10,24,0.0,0
7,33,24,0.0,0
18,31,24,0.0,0
11,24,24,0.0,0
11,29,24,0.0,0
39,9,24,0.9518397,0
39,0,24,0.8587515,0
5,40,24,0.0,0
25,41,24,0.0,0
25,30,24,0.0,0
25,17,24,0.0,0
5,12,24,0.0,0
21,15,25,0.11171449,2
0,15,25,0.08257246,2
17,15,25,0.7228592,2
1,15,25,0.1032605,2
5,15,25,0.108681485,2
9,15,25,0.2159652,1
2,15,25,0.14555955,1
3,15,25,0.1491757,1
20,15,25,0.08989096,2
13,15,25,0.099567555,1
22,15,25,0.10275416,1
7,15,25,0.12190377,2
16,15,25,0.18397664,2
14,15,25,0.9503766,1
12,15,25,0.10367831,2
8,15,25,0.18213682,1
6,15,25,0.08065181,2
4,15,25,0.08669667,2
18,15,25,0.22525445,1
24,15,25,0.12243103,2
11,15,25,0.21109764,1
21,10,25,0.061738174,2
0,10,25,0.071146466,2
17,10,25,0.5850567,2
1,10,25,0.09491695,2
5,10,25,0.10762535,2
9,10,25,0.17215244,1
2,10,25,0.13671635,1
3,10,25,0.117663406,1
20,10,25,0.18806209,2
13,10,25,0.13868365,1
22,10,25,0.10008713,1
7,10,25,0.11210862,2
16,10,25,0.12979169,2
14,10,25,0.08788793,1
12,10,25,0.1271536,2
8,10,25,0.181023,1
6,10,25,0.13341695,2
4,10,25,0.065414235,2
18,10,25,0.48575747,1
24,10,25,0.07304341,2
11,10,25,0.2016312,1
21,23,25,0.07811531,2
0,23,25,0.09733422,2
17,23,25,0.76528585,2
1,23,25,0.10422254,2
5,23,25,0.0951874,2
9,23,25,0.20231317,1
2,23,25,0.14982525,1
3,23,25,0.14051454,1
20,23,25,0.079643644,2
13,23,25,0.8062479,1
22,23,25,0.095176876,1
7,23,25,0.07364763,2
16,23,25,0.09076083,2
14,23,25,0.09992192,1
12,23,25,0.10918152,2
8,23,25,0.23170552,1
6,23,25,0.12173058,2
4,23,25,0.08971139,2
18,23,25,0.35035393,1
24,23,25,0.1099831,2
11,23,25,0.19038194,1
21,19,25,0.93517095,2
0,19,25,0.07479799,2
17,19,25,0.8415097,2
1,19,25,0.11741999,2
5,19,25,0.09505541,2
9,19,25,0.15842816,1
2,19,25,0.18365423,1
3,19,25,0.1440295,1
20,19,25,0.0736847,2
13,19,25,0.7059268,1
22,19,25,0.13373663,1
7,19,25,0.12491347,2
16,19,25,0.1173193,2
14,19,25,0.09679691,1
12,19,25,0.11419015,2
8,19,25,0.15886734,1
6,19,25,0.12107541,2
4,19,25,0.09525872,2
18,19,25,0.07642032,1
24,19,25,0.10048273,2
11,19,25,0.15710136,1
15,21,25,0.11874382,2
15,0,25,0.82368386,2
15,17,25,0.14123051,2
15,1,25,0.11100296,2
15,5,25,0.08857175,2
15,9,25,0.60753757,1
15,2,25,0.93149036,1
15,3,25,0.07942601,1
15,20,25,0.1156179,2
15,13,25,0.12452802,1
15,22,25,0.10411328,1
15,7,25,0.11469387,2
15,16,25,0.10975219,2
15,14,25,0.10652806,1
15,12,25,0.0956644,2
15,8,25,0.6796637,1
15,6,25,0.11996315,2
15,4,25,0.09745717,2
15,18,25,0.11040744,1
15,24,25,0.10409596,2
15,11,25,0.44216362,1
10,21,25,0.11164763,2
10,0,25,0.8639451,2
10,17,25,0.16796437,2
10,1,25,0.11662616,2
10,5,25,0.10835361,2
10,9,25,0.36459127,1
10,2,25,0.08019046,1
10,3,25,0.08530389,1
10,20,25,0.108880416,2
10,13,25,0.10070132,1
10,22,25,0.10544232,1
10,7,25,0.10345461,2
10,16,25,0.109914385,2
10,14,25,0.1014098,1
10,12,25,0.103003435,2
10,8,25,0.758237,1
10,6,25,0.106887765,2
10,4,25,0.10402541,2
10,18,25,0.11433772,1
10,24,25,0.11056096,2
10,11,25,0.5675819,1
23,21,25,0.101199664,2
23,0,25,0.8456411,2
23,17,25,0.117769696,2
23,1,25,0.10756638,2
23,5,25,0.110983826,2
23,9,25,0.61622095,1
23,2,25,0.07659692,1
23,3,25,0.08045085,1
23,20,25,0.10384534,2
23,13,25,0.11414742,1
23,22,25,0.10110912,1
23,7,25,0.10860443,2
23,16,25,0.095472455,2
23,14,25,0.11596979,1
23,12,25,0.09535363,2
23,8,25,0.40863153,1
23,6,25,0.118488505,2
23,4,25,0.10586406,2
23,18,25,0.119068064,1
23,24,25,0.099435605,2
23,11,25,0.70551604,1
19,21,25,0.089227244,2
19,0,25,0.74007297,2
19,17,25,0.15361765,2
19,1,25,0.092442736,2
19,5,25,0.09780665,2
19,9,25,0.6484007,1
19,2,25,0.083186984,1
19,3,25,0.9258803,1
19,20,25,0.105334185,2
19,13,25,0.120058574,1
19,22,25,0.09303737,1
19,7,25,0.10289431,2
19,16,25,0.11579673,2
19,14,25,0.11265737,1
19,12,25,0.07980747,2
19,8,25,0.8919874,1
19,6,25,0.10111018,2
19,4,25,0.111074045,2
19,18,25,0.09817749,1
19,24,25,0.099721886,2
19,11,25,0.7038738,1
27,15,26,0.0,0
8,15,26,0.0,0
17,7,26,0.0,0
37,7,26,0.0,0
11,7,26,0.0,0
