,src,dst,id,importance,explainer,edge_btw
3167,8,16,35,0,0,0.157407407
3168,3,16,35,0,0,0.157407407
3158,7,1,35,0,0,0.103988604
3155,17,15,35,0,0,0.038461538
3157,17,1,35,0,0,0.038461538
3161,8,5,35,0,0,0.037749288
3163,8,20,35,0,0,0.037749288
3164,3,20,35,0,0,0.037749288
3165,8,14,35,0,0,0.037749288
3166,3,14,35,0,0,0.037749288
3156,7,15,35,0,0,0
3162,3,5,35,0,0,0
3171,22,2,35,0,0,0
3172,6,2,35,0,0,0
3173,9,2,35,0,0,0
3184,7,20,36,1.833333333,0.0953776,0.132246377
3183,16,20,36,0.833333333,0.8785836,0.132246377
3185,3,20,36,0.833333333,0.8519329,0.132246377
3194,8,13,36,0,0.9459937,0.042572464
3195,23,13,36,0,0.103680395,0.042572464
3196,8,9,36,0,0.0899416,0.042572464
3197,23,9,36,0,0.09615258,0.042572464
3198,8,10,36,0,0.10115437,0.042572464
3199,23,10,36,0,0.09091421,0.042572464
3200,12,1,36,0,0.10982516,0.042572464
3201,11,1,36,0,0.09771599,0.042572464
3202,12,19,36,0,0.10894998,0.042572464
3203,11,19,36,0,0.10223642,0.042572464
3204,12,18,36,0,0.105858296,0.042572464
3205,11,18,36,0,0.1035916,0.042572464
3206,15,0,36,0,0.81827474,0.042572464
3207,14,0,36,0,0.7710395,0.042572464
3208,15,4,36,0,0.6346192,0.042572464
3209,14,4,36,0,0.31063694,0.042572464
3210,15,2,36,0,0.32323733,0.042572464
3211,14,2,36,0,0.3089599,0.042572464
3178,7,22,36,1.166666667,0.104201175,0.029589372
3181,7,17,36,1.166666667,0.10158706,0.029589372
3174,16,21,36,0.166666667,0.090550125,0.029589372
3177,16,22,36,0.166666667,0.092109755,0.029589372
3179,3,22,36,0.166666667,0.094403714,0.029589372
3180,16,17,36,0.166666667,0.09083474,0.029589372
3182,3,17,36,0.166666667,0.09278462,0.029589372
3193,6,20,36,1.833333333,0.20592669,0
3175,7,21,36,1.166666667,0.095514596,0
3186,8,20,36,0.833333333,0.9031946,0
3187,23,20,36,0.833333333,0.9169142,0
3188,12,20,36,0.833333333,0.09076282,0
3189,11,20,36,0.833333333,0.09081315,0
3190,15,20,36,0.833333333,0.91442955,0
3191,14,20,36,0.833333333,0.9229584,0
3192,5,20,36,0.833333333,0.8197571,0
3176,3,21,36,0.166666667,0.94705075,0
3218,4,11,37,0.75,0.831446,0.178853755
3219,9,11,37,0.75,0.7935775,0.178853755
3234,8,7,37,1.75,0.13950646,0.044466403
3235,15,7,37,1.75,0.09929924,0.044466403
3236,8,14,37,1.75,0.15375566,0.044466403
3237,15,14,37,1.75,0.09397457,0.044466403
3238,8,17,37,1.75,0.13923573,0.044466403
3239,15,17,37,1.75,0.104249805,0.044466403
3212,4,0,37,0,0.798916,0.044466403
3214,4,19,37,0,0.1747222,0.044466403
3215,9,19,37,0,0.3363539,0.044466403
3216,4,3,37,0,0.28167635,0.044466403
3217,9,3,37,0,0.4189789,0.044466403
3228,21,22,37,0,0.09663621,0.044466403
3229,16,22,37,0,0.09121972,0.044466403
3230,21,1,37,0,0.09667352,0.044466403
3231,16,1,37,0,0.099793725,0.044466403
3232,21,12,37,0,0.096587606,0.044466403
3233,16,12,37,0,0.09795074,0.044466403
3240,10,13,37,1.125,0.11685064,0.030961792
3241,2,13,37,1.125,0.10772138,0.030961792
3242,6,13,37,1.125,0.1015666,0.030961792
3243,10,18,37,1.125,0.113413,0.030961792
3244,2,18,37,1.125,0.122194394,0.030961792
3245,6,18,37,1.125,0.10011969,0.030961792
3246,10,20,37,1.125,0.121143855,0.030961792
3247,2,20,37,1.125,0.111551255,0.030961792
3248,6,20,37,1.125,0.102492884,0.030961792
3222,8,11,37,1.5,0.17154999,0
3223,15,11,37,1.5,0.14614066,0
3224,10,11,37,1.5,0.9415614,0
3225,2,11,37,1.5,0.9423804,0
3226,6,11,37,1.5,0.18877265,0
3220,21,11,37,0.75,0.656302,0
3221,16,11,37,0.75,0.8605017,0
3227,5,11,37,0.75,0.63184136,0
3213,9,0,37,0,0.8047749,0
3255,0,17,38,0.625,0.901326,0.191666667
3256,10,17,38,0.625,0.7116247,0.191666667
3249,0,18,38,0,0.82378846,0.048809524
3251,0,3,38,0,0.78105545,0.048809524
3252,10,3,38,0,0.2529712,0.048809524
3253,0,16,38,0,0.8372219,0.048809524
3254,10,16,38,0,0.22886053,0.048809524
3269,6,15,38,2,0.0913444,0.040952381
3268,11,15,38,1.75,0.08580497,0.040952381
3270,9,15,38,1.75,0.091980316,0.040952381
3271,8,15,38,1.75,0.09193829,0.040952381
3272,4,15,38,1.75,0.08950601,0.040952381
3275,6,19,38,2,0.08899676,0.023809524
3280,6,13,38,2,0.08416395,0.023809524
3274,11,19,38,1.75,0.08120739,0.023809524
3276,9,19,38,1.75,0.9444834,0.023809524
3277,8,19,38,1.75,0.08954993,0.023809524
3278,4,19,38,1.75,0.09029145,0.023809524
3279,11,13,38,1.75,0.9452851,0.023809524
3281,9,13,38,1.75,0.09271475,0.023809524
3282,8,13,38,1.75,0.94719726,0.023809524
3283,4,13,38,1.75,0.093308255,0.023809524
3273,20,15,38,1.75,0.08759914,0
3258,6,17,38,1.625,0.18383765,0
3257,11,17,38,1.375,0.11092389,0
3259,9,17,38,1.375,0.15817359,0
3260,8,17,38,1.375,0.09387119,0
3261,4,17,38,1.375,0.94688815,0
3262,7,17,38,0.625,0.79003,0
3263,12,17,38,0.625,0.8769706,0
3264,5,17,38,0.625,0.104599014,0
3265,2,17,38,0.625,0.8905919,0
3266,1,17,38,0.625,0.10892507,0
3267,14,17,38,0.625,0.12789963,0
3250,10,18,38,0,0.25715736,0
3290,2,7,39,1.75,0.16511044,0.198684211
3291,13,7,39,1.25,0.9366488,0.198684211
3284,2,6,39,2,0.92438304,0.051315789
3286,2,19,39,2,0.08438874,0.051315789
3288,2,9,39,2,0.9256494,0.051315789
3287,13,19,39,1.5,0.9189855,0.051315789
3289,13,9,39,1.5,0.9455424,0.051315789
3309,4,14,39,0.5,0.9514161,0.051315789
3311,4,11,39,0.5,0.9187212,0.051315789
3313,4,15,39,0.5,0.907609,0.051315789
3310,17,14,39,0,0.913396,0.051315789
3312,17,11,39,0,0.09650338,0.051315789
3314,17,15,39,0,0.09800867,0.051315789
3300,10,16,39,0,0.9351705,0.035964912
3301,3,16,39,0,0.9328272,0.035964912
3302,18,16,39,0,0.08069761,0.035964912
3303,10,12,39,0,0.15066026,0.035964912
3304,3,12,39,0,0.08993033,0.035964912
3305,18,12,39,0,0.9379298,0.035964912
3306,10,1,39,0,0.10448142,0.035964912
3307,3,1,39,0,0.124468625,0.035964912
3308,18,1,39,0,0.09865521,0.035964912
3285,13,6,39,1.5,0.084751196,0
3295,4,7,39,1.25,0.9294263,0
3298,8,7,39,1.25,0.8560808,0
3292,10,7,39,0.75,0.7230244,0
3293,3,7,39,0.75,0.39828342,0
3294,18,7,39,0.75,0.7563025,0
3296,17,7,39,0.75,0.931074,0
3297,0,7,39,0.75,0.7499479,0
3299,5,7,39,0.75,0.8109557,0
3337,11,17,40,1.75,0.3810894,0.495238095
3323,11,9,40,0.75,0.15526241,0.257823129
3335,1,17,40,2,0.50774705,0.191666667
3336,0,17,40,2,0.8953407,0.191666667
3340,6,2,40,0,0,0.180952381
3342,18,10,40,0,0,0.180952381
3325,6,9,40,0,0.08476551,0.129251701
3326,18,9,40,0,0.085695155,0.129251701
3329,1,13,40,2,0.15991785,0.048809524
3331,1,14,40,2,0.8429557,0.048809524
3332,0,14,40,2,0.83912295,0.048809524
3333,1,19,40,2,0.4962333,0.048809524
3334,0,19,40,2,0.7430212,0.048809524
3315,4,16,40,0,0.10462421,0.04829932
3322,4,9,40,0,0.1160183,0.04829932
3324,20,9,40,0,0.09084163,0.04829932
3327,7,9,40,0,0.0993304,0.04829932
3328,5,9,40,0,0.08613738,0.04829932
3330,0,13,40,2,0.77464104,0
3339,3,17,40,2,0.08937905,0
3338,12,17,40,1,0.78603345,0
3316,11,16,40,0.75,0.13612238,0
3317,20,16,40,0,0.088916294,0
3318,6,16,40,0,0.092833504,0
3319,18,16,40,0,0.94071704,0
3320,7,16,40,0,0.15503119,0
3321,5,16,40,0,0.08440987,0
3341,15,2,40,0,0,0
3343,8,10,40,0,0,0
